stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation
Busch Stadium,St. Louis Cardinals,cardinals,STL,-229.24449553883554,271.4961936847589,355.3353654228176,outfield_outer,-30.1,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-218.96135360959488,281.7698922617073,356.84498953988435,outfield_outer,-28.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-208.66429507304747,292.029618416109,358.9179377944073,outfield_outer,-26.7,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-198.38888173785645,302.31057704840293,361.59346425583465,outfield_outer,-25,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-188.1570000911272,312.63309716723455,364.88698267774635,outfield_outer,-23.3,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-177.9219598905545,322.9526677222518,368.7202861251538,outfield_outer,-21.6,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-167.65936608041994,333.2467603295801,373.0456624927421,outfield_outer,-20,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-157.3276954323536,343.47131426136235,377.7890250794522,outfield_outer,-18.5,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-146.9889723013576,353.688389762015,383.01597229183056,outfield_outer,-16.9,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-136.67068910088497,363.9266332186204,388.743452195855,outfield_outer,-15.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-125.23325561214341,372.3996057325874,392.892904823952,outfield_outer,-13.9,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-111.43329366665799,376.9584564295196,393.0840327603318,outfield_outer,-12.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-97.59623421739093,381.4111780599518,393.69977353625194,outfield_outer,-10.8,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-83.73333804827313,385.7829325318399,394.76542773344846,outfield_outer,-9.2,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-69.9136513153196,390.2893644894014,396.5018369109794,outfield_outer,-7.6,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-56.06094271097066,394.69321804915063,398.654694781884,outfield_outer,-6.1,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-42.23842971909313,399.1908856970671,401.419292222912,outfield_outer,-4.5,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-28.085251486680384,401.9990611145593,402.97894050192906,outfield_outer,-3,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,-13.550279887950405,402.02764139000004,402.2559316239454,outfield_outer,-1.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,0.9856334393537374,402.02764139000004,402.0288496052034,outfield_outer,0.1,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,15.521546766657844,402.02764139000004,402.3271589833776,outfield_outer,1.7,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,30.057385693919116,402.02537561936174,403.1474284633872,outfield_outer,3.2,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,44.15282971928252,399.0917491671589,401.52670723816425,outfield_outer,4.7,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,57.9417878824755,394.4925214156124,398.72496816209684,outfield_outer,6.3,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,71.65967513967072,389.6881450961916,396.22210875925845,outfield_outer,7.8,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,85.44120630722234,385.067080512532,394.4323214819979,outfield_outer,9.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,99.1952719885913,380.36502111182193,393.0868240863427,outfield_outer,11,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,112.95932733854976,375.69143851092747,392.30583299664005,outfield_outer,12.6,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,126.72215138386623,371.01579628881916,392.0602310196509,outfield_outer,14.1,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,138.72308664091244,363.3207720086848,388.9036874859492,outfield_outer,15.7,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,149.01591748595374,353.056970690832,383.21660743966663,outfield_outer,17.2,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,159.36095207680998,342.8473572562013,378.07436229449445,outfield_outer,18.7,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,169.5616449673475,332.492490102653,373.2323772379556,outfield_outer,20.3,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,179.82320899194931,322.19742343974383,368.98179652033224,outfield_outer,21.9,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,190.02665817097872,311.84504625121974,365.18141202292236,outfield_outer,23.5,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,200.34777572175727,301.6096518222588,362.0878530260298,outfield_outer,25.2,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,210.5961810759267,291.30178767457573,359.45442407371775,outfield_outer,26.9,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,220.8275922695464,280.97737168168095,357.3697089915575,outfield_outer,28.6,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,231.21145359020335,270.806123421312,356.0824241011814,outfield_outer,30.4,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,240.89772909400963,260.056926941686,354.4874061698162,outfield_outer,32.1,8,NE
Busch Stadium,St. Louis Cardinals,cardinals,STL,244.51760777079176,246.17160703893126,346.9716423889433,outfield_outer,33.6,8,NE
Wrigley Field,Chicago Cubs,cubs,CHC,260.0489182,243.65235973,356.3592460691705,outfield_outer,35.1,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,250.6663822438388,255.1952955166995,357.71255784647803,outfield_outer,33.4,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,241.2261798675599,266.6911776245047,359.6029116626303,outfield_outer,31.6,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,231.79187615477025,278.1915305099834,362.1021975890721,outfield_outer,29.9,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,222.2845606475675,289.630578920063,365.09765563182265,outfield_outer,28.1,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,211.2138960215288,298.55712173,365.71527833588686,outfield_outer,26.5,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,196.66938042113384,296.08471387744754,355.45042268524963,outfield_outer,25.2,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,184.4065575458359,303.4662001558986,355.10211644394013,outfield_outer,23.5,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,174.04772428288646,314.1394177642248,359.13254394623976,outfield_outer,21.7,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,163.53539619489922,324.66228777031074,363.5236263420505,outfield_outer,20.1,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,153.04485870893436,335.2082157310649,368.4932518660848,outfield_outer,18.4,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,142.6119440349302,345.81105740038475,374.0634357990557,outfield_outer,16.8,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,132.08655922159375,356.3217027985177,380.01580889778097,outfield_outer,15.3,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,121.55383446233425,366.8254117895999,386.44044483866605,outfield_outer,13.8,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,110.00387199515278,376.176517409743,391.9306368535747,outfield_outer,12.2,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,97.5580972421627,384.31552714324926,396.50473734988947,outfield_outer,10.7,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,84.3952022211172,391.16613182409776,400.16683126437493,outfield_outer,9.1,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,70.58117495541316,396.6308347057283,402.8619134361667,outfield_outer,7.6,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,56.28232361215617,400.72781459644284,404.660946154215,outfield_outer,6,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,41.579899197552656,402.7683412377018,404.90890916433096,outfield_outer,4.4,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,26.73690122883016,403.71849664276715,404.6028749512492,outfield_outer,2.8,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,11.931389133260712,402.4100689917733,402.5869119489766,outfield_outer,1.3,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-2.715501372333549,400.01389548832145,400.02311249657174,outfield_outer,-0.3,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-17.064060762169525,396.09209215741527,396.4594905401224,outfield_outer,-1.9,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-30.331203111732034,389.39850160861585,390.57800109227907,outfield_outer,-3.3,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-43.162826410387936,381.878252331285,384.30980886171756,outfield_outer,-4.8,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-55.84384544183883,374.10298269222204,378.2480359935118,outfield_outer,-6.4,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-68.56030496039058,366.38723817024857,372.7467286379375,outfield_outer,-7.9,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-81.24619980334515,358.6203547291593,367.7084494658141,outfield_outer,-9.6,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-93.92316902190973,350.8388240643885,363.1933949702296,outfield_outer,-11.2,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-106.6460548140217,343.1319498013926,359.3228575834005,outfield_outer,-12.9,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-119.33733426249316,335.3730671518042,355.9726022037182,outfield_outer,-14.7,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-132.02320409515244,327.6049297313482,353.2069031089736,outfield_outer,-16.5,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-144.712473965145,319.84320333880873,351.05750931028854,outfield_outer,-18.3,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-157.3935806500684,312.0679029032614,349.51268253425224,outfield_outer,-20.1,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-170.6820931718569,305.7675800747336,350.18022496178315,outfield_outer,-21.9,11,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-185.04293062718506,303.94535284830533,355.8421893103431,outfield_outer,-23.5,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-196.68641365833162,294.7667995359848,354.362824554811,outfield_outer,-25.3,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-208.13710040338526,285.2717046482073,353.13028479192053,outfield_outer,-27.1,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-219.52622829102728,275.70866555432355,352.4301819785446,outfield_outer,-28.9,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-230.87165007454706,266.093016173617,352.2885352442184,outfield_outer,-30.7,16,NE
Wrigley Field,Chicago Cubs,cubs,CHC,-242.27487519937267,256.5447188420112,352.8630157987632,outfield_outer,-32.5,16,NE
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,245.77726654788475,242.12285795313406,345.00716383162757,outfield_outer,34.1,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,245.11558649961478,256.70198443234534,354.93317618469285,outfield_outer,32.8,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,243.37690883104193,271.13340579583047,364.34275550722805,outfield_outer,31.4,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,231.26364536814282,275.73683079852145,359.8800821492828,outfield_outer,30,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,219.570460273632,283.95859250163454,358.948003588659,outfield_outer,28.3,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,208.6256860282783,293.612264152698,360.1844507077498,outfield_outer,26.5,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,197.64365836767178,303.2239139316488,361.94993807567494,outfield_outer,24.8,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,186.7126367009002,312.8934532147447,364.3678385484234,outfield_outer,23.1,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,175.84114051197304,322.62987604098,367.43726486404387,outfield_outer,21.4,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,164.9163822025191,332.3065434294479,370.97850601455997,outfield_outer,19.8,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,153.99145444756337,341.98296405856775,375.05428373658077,outfield_outer,18.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,143.0498861273153,351.64064537163637,379.6240421764918,outfield_outer,16.6,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,132.16896457289144,361.3664166407632,384.77827676735586,outfield_outer,15.1,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,121.21958922555099,371.0151826144053,390.3158394715898,outfield_outer,13.6,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,110.28718841392906,380.683246662529,396.33697558740766,outfield_outer,12.1,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,99.37478879120957,390.37356883302124,402.82362379920954,outfield_outer,10.7,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,86.45946934136722,395.56385350000005,404.90245990183894,outfield_outer,9.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,71.86533027648187,395.56385350000005,402.0390377706092,outfield_outer,7.7,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,57.27159177196312,395.64196482541564,399.76568081190993,outfield_outer,6.2,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,42.844139124444055,396.01015016727536,398.3210505268617,outfield_outer,4.6,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,33.87826793683878,406.0456717,407.45653086520093,outfield_outer,3.6,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,19.28412887195351,406.0456717,406.50333963284277,outfield_outer,2,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,4.689989807068168,406.0456717,406.07275642511974,outfield_outer,0.5,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-9.90414925781714,406.0456717,406.1664433195156,outfield_outer,-1,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-24.49828832270245,406.0456717,406.78403808046164,outfield_outer,-2.6,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-37.91711956597034,403.95003105023,405.7256900193305,outfield_outer,-4,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-47.89197947603774,395.71359376000004,398.60116656200034,outfield_outer,-5.2,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-62.48611854092379,395.71359376000004,400.61672867812786,outfield_outer,-6.7,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-77.08025760580885,395.71359376000004,403.1508581152125,outfield_outer,-8.3,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-91.62353478994336,395.0370062937543,405.52325268587947,outfield_outer,-9.8,25,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-103.199587034956,386.77906841487487,400.31013293203546,outfield_outer,-11.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-114.0899689346088,377.0636985739666,393.9461305734315,outfield_outer,-12.6,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-124.98332785037263,367.3517163531818,388.0310757506185,outfield_outer,-14.1,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-135.91703132383108,357.6852876614652,382.63847743444256,outfield_outer,-15.6,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-146.76769182679539,347.9256640161641,377.614913695492,outfield_outer,-17.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-157.67854672464478,338.23337650204803,373.1813782561667,outfield_outer,-18.7,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-168.52562211883355,328.4706703538928,369.1799921356459,outfield_outer,-20.4,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-179.20386565473348,318.5242960310162,365.4746949210769,outfield_outer,-22,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-190.0670048832026,308.77858228384963,362.5874780277105,outfield_outer,-23.7,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-201.0099685853814,299.1225366956644,360.38770710159514,outfield_outer,-25.4,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-211.95753518037577,289.4718079948195,358.77559050683743,outfield_outer,-27.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-222.94863708444404,279.89211915897926,357.83472881361774,outfield_outer,-28.9,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-236.4959359323454,276.53332040831583,363.8694889772489,outfield_outer,-30.4,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-240.59775602425748,263.0351834556753,356.4755081902106,outfield_outer,-31.8,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-241.66112979622804,248.47983682630186,346.6155376834902,outfield_outer,-33.2,8,N
Chase Field,Arizona Diamondbacks,diamondbacks,ARI,-242.7108312671685,233.9234984296414,337.08863928047526,outfield_outer,-34.5,8,N
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,241.13609916502932,244.68212924759928,343.5345145595501,outfield_outer,33.4,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,239.45139024811593,259.45674742106024,353.06482701349813,outfield_outer,32,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,234.86141651373654,273.5793478390981,360.5628163453701,outfield_outer,30.5,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,228.08407052401256,286.79507642362233,366.43383998702154,outfield_outer,28.9,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,219.3861760361461,298.7879655284907,370.6811872491204,outfield_outer,27.2,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,207.14115107358387,307.2047112591689,370.5161144780597,outfield_outer,25.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,194.74716757524254,315.44527554971245,370.71846615081586,outfield_outer,23.8,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,182.335608718724,323.6593369719508,371.485720608411,outfield_outer,22,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,169.93196464111355,331.8853309093491,372.86022244213285,outfield_outer,20.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,157.49518651820873,340.0608576129813,374.76141831421455,outfield_outer,18.6,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,144.75905698485496,347.75638767139833,376.68247868118897,outfield_outer,17,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,131.86948624166482,355.19785425410885,378.88662825225674,outfield_outer,15.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,118.76429205394133,362.24701625944977,381.2189106746253,outfield_outer,13.6,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,105.488917457906,368.97621789601544,383.7595094317387,outfield_outer,12,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,91.97993164185812,375.19815983509744,386.3081243884009,outfield_outer,10.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,78.19460359279849,380.80889468112827,388.75417721138064,outfield_outer,8.7,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,64.42323521698627,386.4539424958281,391.78693559943,outfield_outer,7.1,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,50.30891581509468,391.1683015615872,394.3901965782962,outfield_outer,5.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,36.11401791873031,395.64044841967115,397.28527120439895,outfield_outer,3.9,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,21.424190219663164,398.02654101734663,398.6027135893606,outfield_outer,2.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,6.590507871905658,399.08805499785046,399.14246884536976,outfield_outer,0.7,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-8.284517804832873,399.0250305022886,399.11102240180105,outfield_outer,-0.9,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-23.092439583352522,397.70381763948245,398.3736780096415,outfield_outer,-2.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-37.700957156921845,394.94433869539915,396.7397041362185,outfield_outer,-4.1,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-51.885965757007995,390.4404310577576,393.8729282993501,outfield_outer,-5.7,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-65.95764581893367,385.6121637787548,391.21241275822155,outfield_outer,-7.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-79.73965241181355,379.99305711789464,388.2694111368553,outfield_outer,-8.9,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-93.52087513938582,374.37203719396604,385.87637439936236,outfield_outer,-10.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-106.95265701205783,367.9742163786851,383.20215912941603,outfield_outer,-12.2,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-120.21439921450569,361.2182345068238,380.69688036380245,outfield_outer,-13.8,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-133.2677745250092,354.0789221701197,378.3281417658517,outfield_outer,-15.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-146.17494579834997,346.66801927333773,376.22577047040494,outfield_outer,-17.1,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-158.83428271201782,338.84664766190974,374.2263753349777,outfield_outer,-18.8,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-171.249441443896,330.6380947439629,372.3545634080025,outfield_outer,-20.5,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-183.66115217753128,322.4243352903701,371.0645103032831,outfield_outer,-22.3,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-196.0689517748059,314.20458917835487,370.3613879858562,outfield_outer,-24,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-208.47119246034478,305.97642968661097,370.2456125460553,outfield_outer,-25.7,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-220.36772246874037,297.1458888830747,369.9427150062187,outfield_outer,-27.4,8,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-228.63912322205883,284.84363113861883,365.25572256706033,outfield_outer,-29.1,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-235.02976087552784,271.4481763700668,359.05863163533985,outfield_outer,-30.7,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-239.21205444402804,257.2214716288121,351.2624267669749,outfield_outer,-32.2,4,NNE
Dodger Stadium,Los Angeles Dodgers,dodgers,LAD,-240.73588795509423,242.42442560544424,341.6480204532982,outfield_outer,-33.6,4,NNE
Oracle Park,San Franciso Giants,giants,SF,226.80658048,214.90222981000002,312.44870511228044,outfield_outer,34.9,25,ESE
Oracle Park,San Franciso Giants,giants,SF,221.57538565692985,228.7373500228586,318.45945868272923,outfield_outer,33.1,25,ESE
Oracle Park,San Franciso Giants,giants,SF,216.32334596076998,242.56455920112913,325.0128541890321,outfield_outer,31.3,25,ESE
Oracle Park,San Franciso Giants,giants,SF,210.96648277307258,256.35134867254175,331.998299423163,outfield_outer,29.6,25,ESE
Oracle Park,San Franciso Giants,giants,SF,205.7767853523423,270.2019079363536,339.6368007775213,outfield_outer,28,25,ESE
Oracle Park,San Franciso Giants,giants,SF,200.53561294333403,284.0332092182712,347.6915241954985,outfield_outer,26.4,25,ESE
Oracle Park,San Franciso Giants,giants,SF,195.27993298144986,297.85899748482313,356.1660211304602,outfield_outer,24.9,25,ESE
Oracle Park,San Franciso Giants,giants,SF,190.05859030782548,311.6978382559451,365.07233546685944,outfield_outer,23.5,25,ESE
Oracle Park,San Franciso Giants,giants,SF,181.12443633319717,322.7139112444272,370.0680071928597,outfield_outer,22,25,ESE
Oracle Park,San Franciso Giants,giants,SF,170.17484563015842,331.28148251485953,372.4337508101158,outfield_outer,20.4,25,ESE
Oracle Park,San Franciso Giants,giants,SF,164.70486420012338,345.0203276953257,382.3175627854036,outfield_outer,19.1,25,ESE
Oracle Park,San Franciso Giants,giants,SF,159.37297290659743,358.8169436416145,392.61857258336187,outfield_outer,18,25,ESE
Oracle Park,San Franciso Giants,giants,SF,154.04195420692696,372.6139052956756,403.1997595182612,outfield_outer,16.8,25,ESE
Oracle Park,San Franciso Giants,giants,SF,148.73900453282008,386.4215678061322,414.05907734907044,outfield_outer,15.8,25,ESE
Oracle Park,San Franciso Giants,giants,SF,143.4464246957562,400.23323841456295,425.16293569619125,outfield_outer,14.8,25,ESE
Oracle Park,San Franciso Giants,giants,SF,130.33089704170854,402.67651585000004,423.24286070859097,outfield_outer,13.5,8,ESE
Oracle Park,San Franciso Giants,giants,SF,115.53981874688823,402.67651585000004,418.92460674106877,outfield_outer,12,8,ESE
Oracle Park,San Franciso Giants,giants,SF,100.74874045206793,402.67651585000004,415.08876775910653,outfield_outer,10.5,8,ESE
Oracle Park,San Franciso Giants,giants,SF,85.95766215724764,402.67651585000004,411.7488264714726,outfield_outer,9,8,ESE
Oracle Park,San Franciso Giants,giants,SF,71.16658386242493,402.67651585000004,408.9169342002638,outfield_outer,7.5,8,ESE
Oracle Park,San Franciso Giants,giants,SF,56.375505567604634,402.67651585000004,406.6037063838675,outfield_outer,6,8,ESE
Oracle Park,San Franciso Giants,giants,SF,41.58442727278434,402.67651585000004,404.8180344410323,outfield_outer,4.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,26.79334897796411,402.67651585000004,403.5669212987485,outfield_outer,2.9,8,ESE
Oracle Park,San Franciso Giants,giants,SF,12.002270683143813,402.67651585000004,402.8553473874299,outfield_outer,1.3,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-2.7888076116764826,402.67651585000004,402.68617292500903,outfield_outer,-0.3,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-17.579885906496745,402.67651585000004,403.0600808881733,outfield_outer,-1.9,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-32.370964201319524,402.67651585000004,403.9755632961212,outfield_outer,-3.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-47.16204249613978,402.67651585000004,405.4289514446434,outfield_outer,-5,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-61.95312079096004,402.67651585000004,407.41448868791423,outfield_outer,-6.6,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-75.87824039083861,400.43982631842204,407.56540808407414,outfield_outer,-8,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-87.04422818626875,390.74326349047965,400.3211156356028,outfield_outer,-9.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-98.29987726269177,381.14775455191887,393.6197107232183,outfield_outer,-10.8,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-109.61557018847492,371.6225772473942,387.4518204212492,outfield_outer,-12.3,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-120.85996490427333,362.01345564844394,381.6554377801921,outfield_outer,-13.8,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-132.18553462331644,352.50011424467476,376.46958191354685,outfield_outer,-15.4,8,ESE
Oracle Park,San Franciso Giants,giants,SF,-143.49358066237087,342.96584012462546,371.77409159824265,outfield_outer,-17,8,ESE
